desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
441405202202280,http://www.animal.go.kr/files/shelter/2022/08/202208291108143_s.jpg,20220829,수지구 풍덕천동 89-17,[고양이] 아비시니안,갈색,2020(년생),3(Kg),경기-용인-2022-00494,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108143.jpg,보호중,F,U,얌전하고 착한 아이,용인시 동물보호센터,031-324-3463,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,경기도 용인시,동물보호과,031-324-3463,
441404202200944,http://www.animal.go.kr/files/shelter/2022/08/202208291608885_s.jpg,20220829,미사대로570,[개] 믹스견,갈색,2022(년생),2(Kg),경기-하남-2022-00340,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608885.jpg,보호중,M,N,순하고   귀여움,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404202200943,http://www.animal.go.kr/files/shelter/2022/08/202208291608598_s.jpg,20220829,창우동270,[개] 믹스견,흰색,2022(년생),5(Kg),경기-하남-2022-00339,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608598.jpg,보호중,F,U,3개월애기,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404202200942,http://www.animal.go.kr/files/shelter/2022/08/202208291608886[1]_s.jpg,20220829,덕풍동445,[개] 치와와,갈색,2017(년생),3(Kg),경기-하남-2022-00338,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608886[1].jpg,종료(반환),M,N,순하고   귀여움,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441402202200380,http://www.animal.go.kr/files/shelter/2022/08/202208291708282_s.jpg,20220829,산본526동 등산로 부근,[고양이] 한국 고양이,흑갈백,2021(년생),2(Kg),경기-군포-2022-00195,20220829,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208291708282.jpg,보호중,F,U,"마름,뒷다리 골절로 못 걸음,겁이많음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 군포시,군포시 동물보호담당,031-390-0311,
441402202200379,http://www.animal.go.kr/files/shelter/2022/08/20220829150858[1]_s.jpg,20220829,산본1동 행복마을 관리소,[개] 말티즈,백,2022(년생),5(Kg),경기-군포-2022-00194,20220829,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220829150858[1].jpg,보호중,F,U,"6개월추정,겁이많음,침흘림",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 군포시,군포시 동물보호담당,031-390-0311,
441401202201048,http://www.animal.go.kr/files/shelter/2022/08/20220829170801_s.jpg,20220829,장곡동 695-2,[개] 푸들,흰색,2020(년생),7(Kg),경기-시흥-2022-00520,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/20220829170801.jpg,보호중,M,N,"8월 27일 구조된 개체, 사람을 좋아함, 통통한 편",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441401202201047,http://www.animal.go.kr/files/shelter/2022/08/202208291108264_s.jpg,20220829,거모동 사미길,[개] 믹스견,흰색,2020(년생),20(Kg),경기-시흥-2022-00519,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108264.jpg,보호중,M,N,사람에게 호의적이며 장난치며 노는 것을 좋아함,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441400202200340,http://www.animal.go.kr/files/shelter/2022/08/202208291408618_s.jpg,20220829,대동아파트,[개] 말티즈,백색,2022(년생),8(Kg),경기-오산-2022-00170,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291408618.jpg,종료(반환),F,U,전체미용,오산 유기동물보호소,031-372-9325,경기도 오산시 성호대로 36 (오산동),경기도 오산시,김세연,031-8036-7643,
441399202201905,http://www.animal.go.kr/files/shelter/2022/08/202208291508654_s.jpg,20220829,사릉로,[고양이] 한국 고양이,흑백,2022(년생),0.7(Kg),경기-남양주-2022-00954,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508654.jpg,종료(자연사),M,N,"어린 고양이, 사고로 후구 마비, 기립불능",남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,
441394202201717,http://www.animal.go.kr/files/shelter/2022/08/202208291608907[1]_s.jpg,20220829,지축동 614-5 부근,[개] 믹스견,황색,2019(년생),9(Kg),경기-고양-2022-00656,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608907[1].jpg,보호중,M,U,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441393202201639,http://www.animal.go.kr/files/shelter/2022/08/202208291708922_s.jpg,20220829,본오3동 798부근,[개] 미니어쳐 핀셔,흑갈,2017(년생),3.5(Kg),경기-안산-2022-00879,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708922.jpg,보호중,F,U,"입주변흰색털,순함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201638,http://www.animal.go.kr/files/shelter/2022/08/202208291608279_s.jpg,20220829,대부남동903-5부근,[개] 믹스견,갈흑백,2022(년생),2.5(Kg),경기-안산-2022-00878,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608279.jpg,보호중,M,N,"3개월추정,순함,마름,겁이많음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201637,http://www.animal.go.kr/files/shelter/2022/08/202208291508564_s.jpg,20220829,대부남동903-5부근,[개] 믹스견,흑백,2022(년생),2.5(Kg),경기-안산-2022-00877,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508564.jpg,종료(자연사),M,N,"3개월추정.순함,마름,겁이많음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201636,http://www.animal.go.kr/files/shelter/2022/08/202208291508996_s.jpg,20220829,대부남동903-5부근,[개] 믹스견,흑갈,2022(년생),2.5(Kg),경기-안산-2022-00876,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508996.jpg,종료(자연사),M,N,"3개월추정,순함,마름",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201635,http://www.animal.go.kr/files/shelter/2022/08/202208291508838_s.jpg,20220829,사사안골3길9부근,[개] 스피츠,백,2021(년생),6(Kg),경기-안산-2022-00875,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508838.jpg,보호중,F,U,"겁많음,탈수,순함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201634,http://www.animal.go.kr/files/shelter/2022/08/202208291508990_s.jpg,20220829,동산로88부근,[개] 골든 리트리버,갈,2018(년생),25(Kg),경기-안산-2022-00874,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508990.jpg,보호중,F,U,"비만,빨간목줄,꼬리.목 피부병 털빠짐",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441391202201919,http://www.animal.go.kr/files/shelter/2022/08/202208291608941_s.jpg,20220829,서탄면 : 회화리 121-2,[고양이] 한국 고양이,삼색,2022(년생),5.5(Kg),경기-평택-2022-01146,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608941.jpg,보호중,F,N,경계심이 있으며 엄청 빠름,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391202201918,http://www.animal.go.kr/files/shelter/2022/08/202208291608662_s.jpg,20220829,포승읍 : 석정리 1574-8,[고양이] 한국 고양이,검/흰,2022(년생),0.5(Kg),경기-평택-2022-01145,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608662.jpg,보호중,F,N,"2달 추정, 귀엽고 사랑스럽다.",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391202201917,http://www.animal.go.kr/files/shelter/2022/08/202208291608292_s.jpg,20220829,오성면 : 신리137-2,[개] 믹스견,검/갈/흰,2022(년생),3.5(Kg),경기-평택-2022-01144,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608292.jpg,보호중,M,N,"밭에 농작물 피해 신고로 포획 됨, 3개월 추정, 귀엽다",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441386202200670,http://www.animal.go.kr/files/shelter/2022/08/202208291908446_s.jpg,20220829,괴안동 128-2,[고양이] 한국 고양이,검정,2022(년생),0.5(Kg),경기-부천-2022-00572,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291908446.jpg,종료(안락사),Q,U,"2개월 추정, 마름, 구더기 감염",24시아이동물메디컬,032-677-5262,경기도 부천시 오정구 원종동 229-8,경기도 부천시,부천시,032-625-2803,
441386202200669,http://www.animal.go.kr/files/shelter/2022/08/202208291708321_s.jpg,20220829,원종동 오정농협,[개] 이탈리안 그레이 하운드,갈,2020(년생),7(Kg),경기-부천-2022-00571,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708321.jpg,보호중,M,N,순하고 겁이 많음.,cj동물병원,032-323-4999,"경기도 부천시 소향로 246 (중동, 새롬프라자6차)",경기도 부천시,부천시,032-625-2803,
441386202200668,http://www.animal.go.kr/files/shelter/2022/08/202208291108763_s.jpg,20220829,삼원중학교,[개] 푸들,연한갈색,2019(년생),8(Kg),경기-부천-2022-00570,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108763.jpg,보호중,M,Y,"미용한지 한달정도 되보임, 산만함",24시아이동물메디컬,032-677-5262,경기도 부천시 오정구 원종동 229-8,경기도 부천시,부천시,032-625-2803,
441383202200491,http://www.animal.go.kr/files/shelter/2022/08/202208291708661_s.jpg,20220829,만안구 박달로 420부근,[개] 푸들,갈,2016(년생),5(Kg),경기-안양-2022-00213,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708661.jpg,종료(반환),M,Y,미용돼있음,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 안양시,안양시,031-8045-2605,
441378202201759,http://www.animal.go.kr/files/shelter/2022/08/202208291108986_s.jpg,20220829,태평동 6973,[개] 푸들,백색,2021(년생),5(Kg),경기-성남-2022-00614,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108986.jpg,보호중,M,N,"털 엉킴 아주 심함, 끈으로 된 목줄 착용.",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441374202200931,http://www.animal.go.kr/files/shelter/2022/08/202208291708402_s.jpg,20220829,팔달구 수원천로258번길 10-12,[개] 슈나우져,검갈,2022(년생),3.4(Kg),경기-수원-2022-00577,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708402.jpg,보호중,M,N,,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,
431371202200387,http://www.animal.go.kr/files/shelter/2022/08/202208291008917_s.jpg,20220829,화정동878-1 근처,[고양이] 한국 고양이,삼색,2022(년생),0.95(Kg),울산-동구-2022-00230,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291008917.png,종료(자연사),Q,N,눈꼽심함,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538,
431371202200386,http://www.animal.go.kr/files/shelter/2022/08/202208291008835_s[1].jpg,20220829,화정동878-1 근처,[고양이] 한국 고양이,삼색,2022(년생),0.45(Kg),울산-동구-2022-00229,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291008835.png,종료(자연사),Q,N,야위였음,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538,
431369202200525,http://www.animal.go.kr/files/shelter/2022/08/202208291208786_s.jpg,20220829,복산1동,[고양이] 한국 고양이,젖소,2022(년생),0.69(Kg),울산-중구-2022-00259,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291208786.jpg,보호중,M,N,활력저하,산타클라라동물병원,052-244-4296,울산광역시 중구 다운로 1 (다운동),울산광역시 중구,권나영(중구청),052-290-3333,
431369202200524,http://www.animal.go.kr/files/shelter/2022/08/202208291108572_s.jpg,20220829,반구동,[고양이] 한국 고양이,삼색,2022(년생),0.12(Kg),울산-중구-2022-00258,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108572.jpg,보호중,F,N,신생축,산타클라라동물병원,052-244-4296,울산광역시 중구 다운로 1 (다운동),울산광역시 중구,권나영(중구청),052-290-3333,
430368202200395,http://www.animal.go.kr/files/shelter/2022/08/202208291008203_s.jpg,20220829,상서동 361-1번지,[개] 믹스견,삼색,2019(년생),6(Kg),대전-대덕-2022-00211,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291008203.jpg,종료(반환),M,U,,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 대덕구,대덕구,042-608-6951,
430366202200287,http://www.animal.go.kr/files/shelter/2022/08/202208291508775_s.jpg,20220829,대전 서구 탄방동 1482-19 부근,[개] 풍산견,백색,2016(년생),22(Kg),대전-서구-2022-00288,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508775.png,종료(반환),M,U,주인반환,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
430366202200286,http://www.animal.go.kr/files/shelter/2022/08/202208291508902_s.jpg,20220829,대전 서구 가수원 은아A 부근,[개] 믹스견,"흑,갈",2021(년생),4.5(Kg),대전-서구-2022-00287,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508902.png,보호중,M,U,,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
430366202200285,http://www.animal.go.kr/files/shelter/2022/08/202208291508312_s.jpg,20220829,대전 서구 갈마동 269-32 부근,[고양이] 페르시안,백색,2021(년생),3(Kg),대전-서구-2022-00286,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508312.png,종료(반환),F,U,,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
430365202200433,http://www.animal.go.kr/files/shelter/2022/08/202208291408742_s.jpg,20220829,대전광역시 중구 문화동 훼미리맨션 C동 주변,[고양이] 페르시안-페르시안 친칠라,백색,2020(년생),5.00(Kg),대전-중구-2022-00255,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291408742.png,보호중,Q,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266,
429363202200540,http://www.animal.go.kr/files/shelter/2022/08/202208291708941_s.jpg,20220829,광산구 광산구청,[고양이] 한국 고양이,"갈,흰",2022(년생),0.1(Kg),광주-광산-2022-00534,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708941.jpg,종료(자연사),F,N,22-7947,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200539,http://www.animal.go.kr/files/shelter/2022/08/202208291708368_s.jpg,20220829,광산구 광산구청,[고양이] 한국 고양이,"검,노,흰",2022(년생),"검,노,흰(Kg)",광주-광산-2022-00533,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708368.jpg,종료(자연사),F,N,22-7946,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200538,http://www.animal.go.kr/files/shelter/2022/08/202208291708347_s.jpg,20220829,광산구 광산구청,[고양이] 한국 고양이,"검,노,흰",2022(년생),0.1(Kg),광주-광산-2022-00532,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708347.jpg,종료(자연사),F,N,22-7945,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200537,http://www.animal.go.kr/files/shelter/2022/08/202208291708856_s.jpg,20220829,광산구 광산구청,[고양이] 한국 고양이,"갈,흰",2022(년생),0.1(Kg),광주-광산-2022-00531,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708856.jpg,종료(자연사),M,N,22-7944,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200536,http://www.animal.go.kr/files/shelter/2022/08/20220829160860[1]_s.jpg,20220829,광산구 소촌동,[개] 믹스견,"흰,갈",2020(년생),6(Kg),광주-광산-2022-00530,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/20220829160860[1].jpg,보호중,F,U,22-0871 체리,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200535,http://www.animal.go.kr/files/shelter/2022/08/20220829160884_s.jpg,20220829,광산구 하남119,[개] 믹스견,흰,2020(년생),14(Kg),광주-광산-2022-00529,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/20220829160884.jpg,종료(반환),F,U,22-0767 이출22-0869 일영,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429362202200818,http://www.animal.go.kr/files/shelter/2022/08/202208291508666_s.jpg,20220829,북구 용전동,[기타축종] 사슴,"갈,흰",2021(년생),60(Kg),광주-북구-2022-00615,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508666.jpg,종료(반환),M,N,22-9041,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,
429361202200324,http://www.animal.go.kr/files/shelter/2022/08/202208291708456_s.jpg,20220829,남구 진월동,[고양이] 한국 고양이,"검,노,흰",2022(년생),0.4(Kg),광주-남구-2022-00328,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708456.jpg,보호중,M,N,22-7943 허피스,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429360202200454,http://www.animal.go.kr/files/shelter/2022/08/202208291608432_s.jpg,20220829,서구 상무지구대,[개] 믹스견,"흰,갈",2020(년생),4(Kg),광주-서구-2022-00386,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608432.jpg,보호중,M,N,22-0870 방방,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 서구,서구,062-360-7373,
429359202200258,http://www.animal.go.kr/files/shelter/2022/08/202208291708578[1]_s.jpg,20220829,동구 학동,[고양이] 한국 고양이,"검,흰",2022(년생),0.2(Kg),광주-동구-2022-00183,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708578[1].jpg,종료(자연사),M,N,22-7943,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
428349202200749,http://www.animal.go.kr/files/shelter/2022/08/20220829150840_s.jpg,20220829,신흥동삼상아파트내,[고양이] 한국 고양이,갈색+테비(아비시니안닮음),2021(년생),3.10(Kg),인천-중구-2022-00515,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/20220829150840.jpg,보호중,F,U,"갈색목줄에초코라는이름이쓰여있고, 많이 예민한편임",경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,
428349202200746,http://www.animal.go.kr/files/shelter/2022/08/202208291408689_s.jpg,20220829,신흥동아이파크앞,[개] 믹스견,노랑+흰색(웰시코기+시바믹스),2018(년생),11.00(Kg),인천-중구-2022-00514,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291408689.jpg,종료(반환),M,N,"파란색 목줄하고 있고, 비교적 순하고 양호한것으로 사료됨",경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,
428349202200745,http://www.animal.go.kr/files/shelter/2022/08/202208291408997_s.jpg,20220829,전동빌리지,[개] 시츄,진한검노랑+흰색,2021(년생),4.70(Kg),인천-중구-2022-00513,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291408997.jpg,보호중,M,N,털이 길어 얼굴을 가릴정도이고 비고적 양호한것으로 사료됨,경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,
427348202200861,http://www.animal.go.kr/files/shelter/2022/08/202208291608753_s.jpg,20220829,다사읍 매곡리 634-3,[고양이] 믹스묘,백흑,2022(년생),0.6(Kg),대구-달성-2022-00560,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608753.jpg,보호중,M,N,"결막염, 비염",119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200860,http://www.animal.go.kr/files/shelter/2022/08/202208291608654_s.jpg,20220829,다사읍 문산리 362,[개] 말티즈,백,2012(년생),6(Kg),대구-달성-2022-00559,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608654.jpg,보호중,M,Y,치아 상태 불량,119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200859,http://www.animal.go.kr/files/shelter/2022/08/202208291608863_s.jpg,20220829,다사읍 매곡리 699-3,[고양이] 한국 고양이,백황,2022(년생),0.3(Kg),대구-달성-2022-00558,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608863.jpg,보호중,Q,N,결막염,119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200858,http://www.animal.go.kr/files/shelter/2022/08/202208291608979_s.jpg,20220829,가창면헐티로 11길 35,[개] 믹스견,검정,2020(년생),7.2(Kg),대구-달성-2022-00557,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291608979.jpg,보호중,F,U,동물등록이 되어있음,동인동물병원,053-424-4258,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가) 가창면 관할,대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200857,http://www.animal.go.kr/files/shelter/2022/08/202208291508533_s.jpg,20220829,유가읍 다이소 인근,[고양이] 한국 고양이,치즈색,2022(년생),0.8(Kg),대구-달성-2022-00556,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291508533.jpg,보호중,M,N,약간의 경계심이 있으나 활발함,현풍동물병원,053-614-3570,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200856,http://www.animal.go.kr/files/shelter/2022/08/202208291208718_s.jpg,20220829,화원 119,[고양이] 한국 고양이,흰검,2022(년생),0.4(Kg),대구-달성-2022-00555,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291208718.jpg,보호중,M,N,1개월령. 호흡기 감염,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,
427346202200834,http://www.animal.go.kr/files/shelter/2022/08/202208291808276_s.jpg,20220829,수성구 파동,[고양이] 한국 고양이,흰 회 검,2022(년생),0.2(Kg),대구-수성-2022-00576,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291808276.jpg,종료(자연사),Q,N,결막염 치료중 귀여움 사람 잘 따름,예스동물병원,053-768-7543,대구광역시 수성구 동대구로 207 (황금동),대구광역시 수성구,녹색환경과,053-666-2651,
427343202200732,http://www.animal.go.kr/files/shelter/2022/08/202208291708616[2]_s.jpg,20220829,평리동 1215-9,[고양이] 한국 고양이,흰색+회갈색,2022(년생),0.68(Kg),대구-서구-2022-00472,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291708616[2].jpg,보호중,M,N,"2개월령. 결막염, 코감기.",대구수의사회(아이펫),053-573-1175,대구광역시 서구 서대구로 64 (평리동),대구광역시 서구,송민서,053-663-2644,
427343202200731,http://www.animal.go.kr/files/shelter/2022/08/202208291108772_s.jpg,20220829,북부정류장근처,[개] 비숑 프리제,흰색,2019(년생),4.5(Kg),대구-서구-2022-00471,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291108772.jpg,보호중,F,Y,성격온순,대구시수의사회(더펫),070-4293-0622,대구광역시 서구 서대구로 361 (비산동) 2층,대구광역시 서구,송민서,053-663-2644,
426337202200422,http://www.animal.go.kr/files/shelter/2022/08/20220829130872_s.jpg,20220829,월드컵대로 12 인근,[개] 시츄,검정색,2010(년생),4.0(Kg),부산-연제-2022-00208,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/20220829130872.jpg,종료(반환),M,N,노령견(빨간목줄;미용됨),청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484,
426336202200370,http://www.animal.go.kr/files/shelter/2022/08/202208291308878_s.jpg,20220829,녹산산업북로33,[개] 믹스견,황색,2022(년생),10(Kg),부산-강서-2022-00339,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291308878.jpg,보호중,F,N,사람 잘 따름,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200369,http://www.animal.go.kr/files/shelter/2022/08/202208291308532_s.jpg,20220829,대저1동 491-10,[개] 믹스견,흰색,2019(년생),13(Kg),부산-강서-2022-00338,20220829,20220908,http://www.animal.go.kr/files/shelter/2022/08/202208291308532.jpg,보호중,F,N,경계심 많음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
