desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
426331202200335,http://www.animal.go.kr/files/shelter/2022/08/202208161508652_s.jpg,20220815,수영로250번길 27,[고양이] 러시안 블루,회색,2018(년생),3.1(Kg),부산-남구-2022-00221,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161508652.jpg,보호중,M,N,"보행이상, 뒷다리부상, 사고의심",누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1,부산광역시 남구,정승묵,051-607-4481
426329202200622,http://www.animal.go.kr/files/shelter/2022/08/202208161308552[1]_s.jpg,20220815,구청 당직실,[개] 골든 리트리버,갈색,2021(년생),10(Kg),부산-부산진-2022-00277,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308552[1].jpg,종료(반환),M,U,갈색,동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474
426329202200621,http://www.animal.go.kr/files/shelter/2022/08/202208161308167_s.jpg,20220815,구청 당직실,[개] 시베리안 허스키,갈흰,2017(년생),20(Kg),부산-부산진-2022-00276,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308167.jpg,종료(반환),F,U,갈흰,동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474
411319202200345,http://www.animal.go.kr/files/shelter/2022/08/202208161008879_s.jpg,20220815,신상도초등학교 근처,[개] 믹스견,검정색.흰색,2021(년생),3.7(Kg),서울-동작-2022-00152,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161008879.jpg,보호중,M,N,활동적임 온순,디아크동물종합병원,02-816-7582,서울특별시 동작구 장승배기로27길 18 (노량진동),서울특별시 동작구,고민정,02-820-1600
411318202200317,http://www.animal.go.kr/files/shelter/2022/08/202208161508847[1]_s.jpg,20220815,영등포로64길 26 장훈고등학교 인근,[개] 스피츠,흰,2020(년생),9(Kg),서울-영등포-2022-00091,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161508847[1].jpg,보호중,M,Y,검정색가슴줄.코팥죽색.얼굴/꼬리끝털남김.발톱자른흔적.기침(홍역:음성).많이사나움/공격적.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,서울특별시 영등포구,홍승우,02-2670-3417
411310202200415,http://www.animal.go.kr/files/shelter/2022/08/20220816150862_s.jpg,20220815,노원마을 고가차도 인근,[고양이] 한국 고양이,검/갈/흰,2022(년생),0.9(Kg),서울-노원-2022-00110,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220816150862.jpg,종료(자연사),F,U,구더기 오염. 좌후지 골절. 털때탐.,한국동물구조관리협회,031-868-2851,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 노원구,민유민,02-2116-4268
411305202200269,http://www.animal.go.kr/files/shelter/2022/08/20220816160816_s.jpg,20220815,회기로12다길 33 인근,[개] 시베리안 허스키,검/흰,2022(년생),12(Kg),서울-동대문-2022-00117,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220816160816.jpg,종료(입양),F,U,베이지색 하네스. 코검정. 눈사기색. 짖음심함. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,서울특별시 동대문구,남우창,02-2127-4268
411302202200448,http://www.animal.go.kr/files/shelter/2022/08/202208161308444_s.jpg,20220815,후암동28다길 15 부근,[고양이] 한국 고양이,삼색,2021(년생),2(Kg),서울-용산-2022-00150,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308444.jpg,종료(자연사),F,U,"길고양이로 매우 쇄약하고 기립불가, 예후불량,",남산동물병원,02-778-7582,서울특별시 용산구 후암동 244-60,서울특별시 용산구,안지영,02-2199-8054
411302202200447,http://www.animal.go.kr/files/shelter/2022/08/202208161308305_s.jpg,20220815,산촌동 삼성리버힐 아파트부근,[개] 푸들,갈색,2014(년생),7(Kg),서울-용산-2022-00149,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308305.jpg,종료(반환),F,U,매우 온순하고 앉아라는 말에 순종함. 치석많은 상태.,남산동물병원,02-778-7582,서울특별시 용산구 후암동 244-60,서울특별시 용산구,안지영,02-2199-8054
448537202200971,http://www.animal.go.kr/files/shelter/2022/08/202208151308966_s.jpg,20220815,거제시 상동 포스코 아파트-계룡산임도 입구,[고양이] 한국 고양이,"흰색,황색",2022(년생),0.8(Kg),경남-거제-2022-00819,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151308966.jpg,보호중,Q,N,진드기있음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448537202200970,http://www.animal.go.kr/files/shelter/2022/08/20220815120895_s.jpg,20220815,거제시 상동 포스코 아파트-계룡산임도 입구,[고양이] 한국 고양이,"흰색,검정,황색",2022(년생),0.8(Kg),경남-거제-2022-00818,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/20220815120895.jpg,종료(입양),F,N,진드기있음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448537202200969,http://www.animal.go.kr/files/shelter/2022/08/202208151208743_s.jpg,20220815,거제시 상동 포스코 아파트-계룡산임도 입구,[고양이] 한국 고양이,"흰색,검정",2022(년생),0.8(Kg),경남-거제-2022-00817,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151208743.jpg,보호중,Q,N,진드기있음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448537202200968,http://www.animal.go.kr/files/shelter/2022/08/202208151208205_s.jpg,20220815,고현동 999-5(신현농협 중곡지점),[개] 말티즈,흰색,2019(년생),5(Kg),경남-거제-2022-00816,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151208205.jpg,종료(반환),F,U,칩등록되어잇음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448537202200967,http://www.animal.go.kr/files/shelter/2022/08/202208151208662_s.jpg,20220815,외포중학교 근처,[개] 라브라도 리트리버,검정,2019(년생),25(Kg),경남-거제-2022-00815,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151208662.jpg,종료(반환),M,N,목줄착용상태,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448532202200369,http://www.animal.go.kr/files/shelter/2022/08/202208151408389_s.jpg,20220815,경화동 북부교회 부근,[개] 믹스견,흰색,2022(년생),3(Kg),경남-창원3-2022-00225,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151408389.jpg,종료(입양),F,N,"3개월추정, 초록색(목줄, 리드줄)착용, 쌍거풀이 매력적임",진해유기동물보호소,055-225-5701,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구,창원진해구,055-225-5701
447508202201045,http://www.animal.go.kr/files/shelter/2022/08/202208151708356_s.jpg,20220815,인동동 119안전센타,[개] 푸들,갈색,2019(년생),6.5(Kg),경북-구미-2022-00541,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151708356.jpg,보호중,M,N,온순하고 잘 따름,구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201044,http://www.animal.go.kr/files/shelter/2022/08/202208151608238_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연갈색,2020(년생),23.2(Kg),경북-구미-2022-00540,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608238.jpg,종료(자연사),F,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201043,http://www.animal.go.kr/files/shelter/2022/08/202208151608258_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연갈색,2020(년생),17.6(Kg),경북-구미-2022-00539,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608258.jpg,보호중,F,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201042,http://www.animal.go.kr/files/shelter/2022/08/202208151608543_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연갈색,2020(년생),21.4(Kg),경북-구미-2022-00538,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608543.jpg,보호중,M,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201041,http://www.animal.go.kr/files/shelter/2022/08/20220815160864_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연 갈색,2020(년생),17.8(Kg),경북-구미-2022-00537,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220815160864.jpg,보호중,M,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201040,http://www.animal.go.kr/files/shelter/2022/08/202208151608576_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연갈색,2020(년생),19.8(Kg),경북-구미-2022-00536,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608576.jpg,보호중,M,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201039,http://www.animal.go.kr/files/shelter/2022/08/202208151608915_s.jpg,20220815,선산대로 1146 GS테크 부근,[개] 믹스견,연갈색,2020(년생),19.8(Kg),경북-구미-2022-00535,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608915.jpg,보호중,M,N,"온순하고 잘 따름, 관리상태 양호함.",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201038,http://www.animal.go.kr/files/shelter/2022/08/202208151608333_s.jpg,20220815,상사동로 28길 보성아파트 부근,[개] 믹스견,갈색,2021(년생),4.0(Kg),경북-구미-2022-00534,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608333.jpg,보호중,M,N,"청색목띠,온순하고 잘따름",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447508202201037,http://www.animal.go.kr/files/shelter/2022/08/202208151608782_s.jpg,20220815,선산읍 완전동사무소 부근,[개] 시바,갈색,2020(년생),6.0(Kg),경북-구미-2022-00533,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151608782.jpg,종료(반환),F,N,"온순함,이마에 흉터자국 잇슴",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
446496202200258,http://www.animal.go.kr/files/shelter/2022/08/202208151508947_s.jpg,20220815,손불면 함평항길 113-6,[개] 믹스견,바둑이,2022(년생),2.00(Kg),전남-함평-2022-00247,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151508947.jpg,종료(자연사),M,U,순함,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446496202200257,http://www.animal.go.kr/files/shelter/2022/08/20220815150865_s.jpg,20220815,손불면 함평항길 113-6,[개] 믹스견,갈색,2022(년생),2.00(Kg),전남-함평-2022-00246,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220815150865.jpg,종료(입양),M,U,순함,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446496202200256,http://www.animal.go.kr/files/shelter/2022/08/202208151508728_s.jpg,20220815,손불면 함평항길 113-6,[개] 믹스견,노란색,2022(년생),2.00(Kg),전남-함평-2022-00245,20220815,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208151508728.jpg,종료(자연사),F,U,순함,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446483202200876,http://www.animal.go.kr/files/shelter/2022/08/202208151608164_s.jpg,20220815,나주시 송월동119구조대,[고양이] 한국 고양이,검갈,2022(년생),1(Kg),전남-나주-2022-00862,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608164.jpg,종료(자연사),M,N,생후60일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200875,http://www.animal.go.kr/files/shelter/2022/08/202208151608759_s.jpg,20220815,나주시 송월동119구조대,[고양이] 한국 고양이,검갈흰색,2022(년생),1(Kg),전남-나주-2022-00861,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608759.jpg,보호중,F,N,생후60일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200874,http://www.animal.go.kr/files/shelter/2022/08/202208151608573_s.jpg,20220815,나주시 산포면 덕례리 하천 도로,[고양이] 한국 고양이,흰색에 약간검정,2022(년생),0.9(Kg),전남-나주-2022-00860,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608573.jpg,종료(입양),F,N,생후50일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200873,http://www.animal.go.kr/files/shelter/2022/08/202208151608315_s.jpg,20220815,나주시 산포면 덕례리 하천 도로,[고양이] 한국 고양이,검정,2022(년생),0.9(Kg),전남-나주-2022-00859,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608315.jpg,종료(입양),M,N,생후50일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200872,http://www.animal.go.kr/files/shelter/2022/08/202208151608377_s.jpg,20220815,나주시 산포면 덕례리 하천 도로,[고양이] 한국 고양이,검갈흰 삼색,2022(년생),0.9(Kg),전남-나주-2022-00858,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608377.jpg,종료(입양),F,N,생후50일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200871,http://www.animal.go.kr/files/shelter/2022/08/202208151608444_s.jpg,20220815,나주시 노안면 가곡길13 뒷동산,[개] 믹스견,황색,2016(년생),21(Kg),전남-나주-2022-00857,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608444.jpg,보호중,M,N,목줄달고 공장으로 매일 출몰 포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483202200870,http://www.animal.go.kr/files/shelter/2022/08/202208151608590_s.jpg,20220815,나주시 남평읍  광촌신촌길38,[개] 믹스견,흰색,2018(년생),23(Kg),전남-나주-2022-00856,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151608590.jpg,보호중,M,N,목줄달고  1주일 넘게 산에서 생활함 포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446480202200810,http://www.animal.go.kr/files/shelter/2022/08/20220815200801_s.jpg,20220815,종합사회복지관부근,[고양이] 한국 고양이,검흰색,2022(년생),0.75(Kg),전남-목포-2022-00810,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/20220815200801.jpg,종료(자연사),M,N,"경계,하체끌음,오랜된 사고추정",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200809,http://www.animal.go.kr/files/shelter/2022/08/202208152008319_s.jpg,20220815,옥암주공2차@부근,[개] 진도견,검황색,2020(년생),14(Kg),전남-목포-2022-00809,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208152008319.jpg,보호중,F,U,"목줄과 쇠줄이 전기줄로 연결됨,아파트통로에서 배회",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200808,http://www.animal.go.kr/files/shelter/2022/08/202208151408837_s.jpg,20220815,미보약국부근,[고양이] 한국 고양이,삼색,2020(년생),3(Kg),전남-목포-2022-00808,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151408837.jpg,종료(방사),F,N,주택옥상 인터넷선에 감겨 나오지못함,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200807,http://www.animal.go.kr/files/shelter/2022/08/202208151408698_s.jpg,20220815,이로근린공원부근,[개] 믹스견,흰색,2020(년생),6(Kg),전남-목포-2022-00807,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151408698.jpg,보호중,M,N,"온순하고 잘따름,공원을 배회함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200806,http://www.animal.go.kr/files/shelter/2022/08/20220815140871_s.jpg,20220815,이로근린공원부근,[개] 스피츠,흰색,2018(년생),5(Kg),전남-목포-2022-00806,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/20220815140871.jpg,종료(입양),F,U,"온순하고 겁많음,각막이 두꺼움",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200805,http://www.animal.go.kr/files/shelter/2022/08/202208151408919_s.jpg,20220815,힌성타운부근,[고양이] 한국 고양이,검정색,2022(년생),1(Kg),전남-목포-2022-00805,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151408919.jpg,종료(자연사),F,N,"기립불능,후지장애,사고추정",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
445467202201486,http://www.animal.go.kr/files/shelter/2022/08/202208152108342_s.jpg,20220815,항쟁로 43-10,[개] 믹스견,화이트,2021(년생),14(Kg),전북-군산-2022-00775,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208152108342.jpg,보호중,M,N,겁많음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201485,http://www.animal.go.kr/files/shelter/2022/08/202208152108438_s.jpg,20220815,항쟁로 43-10,[개] 믹스견,화이트,2022(년생),1(Kg),전북-군산-2022-00774,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208152108438.jpg,보호중,M,N,겁많음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201484,http://www.animal.go.kr/files/shelter/2022/08/20220815210892_s.jpg,20220815,보덕리643-8,[개] 믹스견,화이트,2022(년생),4(Kg),전북-군산-2022-00773,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/20220815210892.jpg,보호중,F,N,생후4개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201483,http://www.animal.go.kr/files/shelter/2022/08/202208152108334_s.jpg,20220815,보덕리643-8,[개] 믹스견,화이트,2022(년생),4(Kg),전북-군산-2022-00772,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208152108334.jpg,보호중,F,N,생후 4개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201482,http://www.animal.go.kr/files/shelter/2022/08/202208151108169_s.jpg,20220815,중앙로 1가 24-19 부근,[고양이] 믹스묘,고등어,2022(년생),0.7(Kg),전북-군산-2022-00771,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208151108169.jpg,보호중,M,N,생후2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201481,http://www.animal.go.kr/files/shelter/2022/08/202208151108431_s.jpg,20220815,중앙로 1가 24-19 부근,[고양이] 믹스묘,고등어,2022(년생),0.65(Kg),전북-군산-2022-00770,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208151108431.jpg,보호중,M,N,생후2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467202201480,http://www.animal.go.kr/files/shelter/2022/08/202208151108795_s.jpg,20220815,중앙로 1가 24-19 부근,[고양이] 믹스묘,고등어,2022(년생),0.65(Kg),전북-군산-2022-00769,20220815,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208151108795.jpg,보호중,F,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445464202202406,http://www.animal.go.kr/files/shelter/2022/08/202208152308723_s.jpg,20220815,초포다리로 194주변,[개] 믹스견,흰색,2019(년생),19(Kg),전북-전주-2022-01087,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208152308723.jpg,보호중,F,N,꼬리에 상처,행복한동물병원,063-244-0090,전라북도 전주시 덕진구 인후동1가 806-6,전라북도 전주시,김상찬,063-281-5277
445464202202405,http://www.animal.go.kr/files/shelter/2022/08/202208152308488_s.jpg,20220815,효자주공3단지,[고양이] 한국 고양이,삼색,2022(년생),0.5(Kg),전북-전주-2022-01086,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208152308488.jpg,보호중,F,N,우안구소실,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277
445464202202404,http://www.animal.go.kr/files/shelter/2022/08/202208152308324_s.jpg,20220815,모악산자락길 270-7,[고양이] 한국 고양이,흰/노랑색,2022(년생),1.5(Kg),전북-전주-2022-01085,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208152308324.jpg,종료(안락사),M,N,항문주위 괴사,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전라북도 전주시,김상찬,063-281-5277
445464202202403,http://www.animal.go.kr/files/shelter/2022/08/202208151708323_s.jpg,20220815,삼천동3가247-15,[개] 믹스견,흰색갈색반점,2014(년생),5(Kg),전북-전주-2022-01084,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151708323.jpg,종료(반환),F,N,우안 검은반있음,동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김상찬,063-281-5277
445464202202402,http://www.animal.go.kr/files/shelter/2022/08/202208151608819_s.jpg,20220815,팔복동 코스타빌,[고양이] 한국 고양이,흰색 노랑색,2022(년생),0.1(Kg),전북-전주-2022-01083,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151608819.jpg,종료(자연사),M,N,많이 어림,늘푸른동물병원,063-281-0075,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)",전라북도 전주시,김상찬,063-281-5277
445464202202401,http://www.animal.go.kr/files/shelter/2022/08/202208151608305_s.jpg,20220815,팔복동 코스타빌,[고양이] 한국 고양이,흰색 검은색,2022(년생),0.1(Kg),전북-전주-2022-01082,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151608305.jpg,종료(입양),M,N,많이 어림,늘푸른동물병원,063-281-0075,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)",전라북도 전주시,김상찬,063-281-5277
445464202202400,http://www.animal.go.kr/files/shelter/2022/08/202208151608727_s.jpg,20220815,팔복동 코스타빌,[고양이] 한국 고양이,흰색 검은색,2022(년생),0.1(Kg),전북-전주-2022-01081,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151608727.jpg,종료(입양),M,N,많이 어림,늘푸른동물병원,063-281-0075,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)",전라북도 전주시,김상찬,063-281-5277
445464202202399,http://www.animal.go.kr/files/shelter/2022/08/202208151508104_s.jpg,20220815,팔복동 코스타빌,[고양이] 한국 고양이,노랑 흰색,2022(년생),0.1(Kg),전북-전주-2022-01080,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151508104.jpg,종료(입양),F,N,많이 어림,늘푸른동물병원,063-281-0075,"전라북도 전주시 완산구 다가동3가 충경로 11 (다가동3가, 늘푸른동물병원)",전라북도 전주시,김상찬,063-281-5277
445464202202398,http://www.animal.go.kr/files/shelter/2022/08/202208151408806_s.jpg,20220815,마당재2길 16-5,[개] 믹스견,검갈색,2021(년생),18(Kg),전북-전주-2022-01079,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151408806.jpg,보호중,M,N,파란색목줄 착용,행복한동물병원,063-244-0090,전라북도 전주시 덕진구 인후동1가 806-6,전라북도 전주시,김상찬,063-281-5277
445464202202397,http://www.animal.go.kr/files/shelter/2022/08/202208151408334_s.jpg,20220815,평화초등학교 근방,[개] 푸들,흰색,2022(년생),2.3(Kg),전북-전주-2022-01078,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151408334.jpg,종료(자연사),M,N,박스에 버려져 있었음,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동),전라북도 전주시,김상찬,063-281-5277
445464202202396,http://www.animal.go.kr/files/shelter/2022/08/202208151208608_s.jpg,20220815,병무청앞주차장,[고양이] 한국 고양이,검회색,2022(년생),0.4(Kg),전북-전주-2022-01077,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151208608.jpg,종료(입양),M,N,허피스바이러스감염,동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김상찬,063-281-5277
445464202202395,http://www.animal.go.kr/files/shelter/2022/08/202208151208797_s.jpg,20220815,병무청앞주차장,[고양이] 한국 고양이,치즈색,2022(년생),0.4(Kg),전북-전주-2022-01076,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151208797.jpg,종료(입양),M,N,허피스바이러스감염,동부동물병원,063-231-2455,전라북도 전주시 완산구 경원동1가 3-10,전라북도 전주시,김상찬,063-281-5277
