desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
448537202201031,http://www.animal.go.kr/files/shelter/2022/08/202208311108208_s.jpg,20220831,장목 거제카페근처,[개] 믹스견,흰색,2009(년생),5(Kg),경남-거제-2022-00879,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311108208.jpg,보호중,F,U,나이많음.기력없음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448537202201030,http://www.animal.go.kr/files/shelter/2022/08/202208311108118_s.jpg,20220831,아주동 피움꽃가게뒤,[고양이] 한국 고양이,흰색.노란색,2022(년생),0.3(Kg),경남-거제-2022-00878,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311108118.jpg,보호중,Q,N,수유고양이,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448536202201628,http://www.animal.go.kr/files/shelter/2022/08/202208311508771_s.jpg,20220831,상남,[개] 믹스견,갈색,2022(년생),4(Kg),경남-밀양-2022-01356,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508771.jpg,보호중,M,N,수산다리에서 발견/ 푸른색 목줄 착용,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185,
448536202201627,http://www.animal.go.kr/files/shelter/2022/08/202208311508472_s.jpg,20220831,상남,[개] 믹스견,블랙,2022(년생),4(Kg),경남-밀양-2022-01355,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508472.jpg,보호중,M,N,반짝거리는 눈이 예쁜 아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185,
448534202200494,http://www.animal.go.kr/files/shelter/2022/08/202208311408767_s.jpg,20220831,용강양계4길 62,[개] 믹스견,갈색,2018(년생),19(Kg),경남-사천-2022-00339,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408767.jpg,보호중,M,Y,"촌스러운 매력을 가진 성견, 심장사상충 양성",사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시농업기술센터,경상남도 사천시,강환희,055-831-3768,
448533202200530,http://www.animal.go.kr/files/shelter/2022/08/202208311408261_s.jpg,20220831,통영시 광도면 황리 1075-4,[개] 푸들,아이보리,2022(년생),3.3(Kg),경남-통영-2022-00332,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408261.jpg,보호중,M,N,생후 10개월 추정(22.08.31.기준),통영시동물보호센터,055-650-6253,경상남도 통영시 광도면 전두1길 9-8,경상남도 통영시,최민정,055-650-6254,
448531202201011,http://www.animal.go.kr/files/shelter/2022/08/202208311708570[1]_s.jpg,20220831,주시 집현면 대암리 891-2,[개] 믹스견,검정색+갈색+흰색,2022(년생),1.3(Kg),경남-진주-2022-00503,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708570[1].jpg,보호중,M,N,"순함,동배5마리",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201010,http://www.animal.go.kr/files/shelter/2022/08/202208311708144_s.jpg,20220831,진주시 집현면 대암리 891-2,[개] 믹스견,흰색+갈색,2022(년생),1.2(Kg),경남-진주-2022-00502,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708144.jpg,보호중,M,N,"순함,동배5마리",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201009,http://www.animal.go.kr/files/shelter/2022/08/202208311708342_s.jpg,20220831,진주시 집현면 대암리 891-2,[개] 믹스견,흰색+갈색,2022(년생),1.0(Kg),경남-진주-2022-00501,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708342.jpg,보호중,M,N,"순함,동배5마리",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201008,http://www.animal.go.kr/files/shelter/2022/08/202208311708663_s.jpg,20220831,진주시 집현면 대암리 891-2,[개] 믹스견,검정색+갈색+흰색,2022(년생),1.6(Kg),경남-진주-2022-00500,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708663.jpg,보호중,M,N,"순함,동배5마리",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201007,http://www.animal.go.kr/files/shelter/2022/08/20220831170885_s.jpg,20220831,진주시 집현면 대암리 891-2,[개] 믹스견,갈색+검정색+흰색,2022(년생),1.4(Kg),경남-진주-2022-00499,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831170885.jpg,보호중,M,N,"순함,동배5마리",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201006,http://www.animal.go.kr/files/shelter/2022/08/202208311408184_s.jpg,20220831,진주시 문산읍 문정로 471-9,[개] 믹스견,검정색+흰색,2016(년생),14.0(Kg),경남-진주-2022-00498,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408184.jpg,보호중,F,N,"순함,젖이 불어 있음",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448531202201005,http://www.animal.go.kr/files/shelter/2022/08/202208311408952_s.jpg,20220831,진주시 평거동 새평거로30,[개] 믹스견,갈색+흰색+검정색,2021(년생),5.9(Kg),경남-진주-2022-00497,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408952.jpg,보호중,F,N,"순함,사람잘따름",진주시유기동물보호소,055-749-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",경상남도 진주시,진주시청,055-749-6204,
448528202200802,http://www.animal.go.kr/files/shelter/2022/08/20220831160812_s.jpg,20220831,현동 95번지,[개] 믹스견,검정+흰색,2022(년생),1(Kg),경남-창원2-2022-00221,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831160812.jpg,보호중,M,N,"22-219 자견, 생후 3주 추정, 너~~무 귀여움, 동글동글 검은 콩알 같음, 눈 코 흑진주 같이 반짝!!",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,
448528202200801,http://www.animal.go.kr/files/shelter/2022/08/202208311608604_s.jpg,20220831,육호광장,[개] 말티즈,흰색,2015(년생),2.5(Kg),경남-창원2-2022-00220,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311608604.jpg,종료(반환),F,U,"아무것도착용안함, 순함, 얼굴,발 미용 흔적 , 배에 작은 혹 만져짐",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,
448528202200800,http://www.animal.go.kr/files/shelter/2022/08/202208311608328_s.jpg,20220831,현동 95번지,[개] 믹스견,연갈색+검정,2021(년생),3.5(Kg),경남-창원2-2022-00219,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311608328.jpg,보호중,F,N,"겁이 많아서 경계는 함, 만지고 안을수 있음, 장모라 털이 엉켜 있음, 아기랑 같이 입소",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,
448528202200788,http://www.animal.go.kr/files/shelter/2022/08/202208311008434[1]_s.jpg,20220831,회원동 50-5,[개] 시츄,갈색+흰색,2015(년생),5(Kg),경남-창원2-2022-00218,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311008434[1].jpg,종료(반환),M,Y,"순함, 내장칩있음, 이름: 봉구",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,
447523202200524,http://www.animal.go.kr/files/shelter/2022/08/202208311608626_s.jpg,20220831,예천읍 청복리,[개] 믹스견,"갈색,검정",2022(년생),7(Kg),경북-예천-2022-00329,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311608626.jpg,보호중,M,U,정말 마음을 다해 부르면 내 엄빠를 만날수있을까 보고싶어서 많이 보고싶어서 눈물이 날것같아,예천군유기동물보호소,054-650-8167,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소)",경상북도 예천군,예천군,054-650-8167,
447523202200523,http://www.animal.go.kr/files/shelter/2022/08/202208311608315_s.jpg,20220831,예천읍 청복리,[개] 믹스견,"갈색,검정",2021(년생),5(Kg),경북-예천-2022-00328,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311608315.jpg,보호중,F,U,그댄 먼곳만보네요 내가 바로여기있는데 조금만 고개를 돌려도 날 볼수 있을텐데,예천군유기동물보호소,054-650-8167,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소)",경상북도 예천군,예천군,054-650-8167,
447523202200522,http://www.animal.go.kr/files/shelter/2022/08/202208311608944_s.jpg,20220831,호명면 산합리,[개] 스피츠,흰색,2021(년생),7(Kg),경북-예천-2022-00327,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311608944.jpg,보호중,F,U,한걸음뒤에 항상 내가 있었는데 그댄영원히 내모습볼수없나요 나를 바라보면 언제나 사랑할텐데,예천군유기동물보호소,054-650-8167,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소)",경상북도 예천군,예천군,054-650-8167,
447523202200521,http://www.animal.go.kr/files/shelter/2022/08/20220831160870_s.jpg,20220831,호명면 산합리,[개] 믹스견,블랙탄,2018(년생),15(Kg),경북-예천-2022-00326,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831160870.jpg,보호중,M,U,무책임한 견주 만나서 네가 고생이 많다. 너희들은 한결같은데 사람은 왜 이리 간사한지.,예천군유기동물보호소,054-650-8167,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소)",경상북도 예천군,예천군,054-650-8167,
447518202200286,http://www.animal.go.kr/files/shelter/2022/08/202208311408346_s.jpg,20220831,영덕읍 화수2길16-1부근,[개] 믹스견,회색.누런색,2020(년생),3(Kg),경북-영덕-2022-00260,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408346.jpg,보호중,F,N,온순하나 사람을 멀리함,영덕유기동물보호센터,054-730-6286,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,경상북도 영덕군,최부학,054-730-6286,
447514202200080,http://www.animal.go.kr/files/shelter/2022/08/202208311308463_s.jpg,20220831,군위군 의흥면 의흥 119 안전센터,[개] 믹스견,흰색,2018(년생),8(Kg),경북-군위-2022-00080,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311308463.jpg,보호중,M,N,"목줄이 있는 채로 발견, 비에 젖어 몸이 축축하고 말랐음",우성동물병원,054-380-6183,경상북도 군위군 군위읍 중앙1길 17 (군위읍),경상북도 군위군,군위군,054-380-6183,
447513202200879,http://www.animal.go.kr/files/shelter/2022/08/202208311408671_s.jpg,20220831,진량 신상리,[개] 믹스견,검갈색,2020(년생),8.26(Kg),경북-경산-2022-00582,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408671.jpg,보호중,F,N,인근 주차장 내에서 포획하여 구조,경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744,
447511202200512,http://www.animal.go.kr/files/shelter/2022/08/202208311408378_s.jpg,20220831,상주시 외남면 소은리일대,[개] 믹스견,황흰,2021(년생),6(Kg),경북-상주-2022-00255,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408378.png,보호중,M,N,하우스에서 생활하다 구조,상주유기동물보호센터,010-3111-8184,경상북도 상주시 청리면 남상주로 1205-59,경상북도 상주시,이상원,054-537-7471,
447508202201070,http://www.animal.go.kr/files/shelter/2022/08/202208311508761[1]_s.jpg,20220831,고아읍 119 안전센타(에덴아파트 부근),[개] 진도견,흰색,2021(년생),13.5(Kg),경북-구미-2022-00566,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508761[1].jpg,보호중,F,N,"빨강,청색무늬 목띠,온순함",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842,
447505202201120,http://www.animal.go.kr/files/shelter/2022/08/202208311508124_s.jpg,20220831,안강 양월2리 269번지,[개] 믹스견,크림,2022(년생),1.8(Kg),경북-경주-2022-00871,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508124.jpg,보호중,M,N,"쫄보 적응력 좋음,3개월추정",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,
447505202201119,http://www.animal.go.kr/files/shelter/2022/08/202208311508194_s.jpg,20220831,새안현로214-47 수로,[개] 보더 콜리,블루멀,2022(년생),6(Kg),경북-경주-2022-00870,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508194.jpg,보호중,F,N,"토실토실,진드기심각(프론트라인처치),5개월추정,칩없음",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,
447505202201118,http://www.animal.go.kr/files/shelter/2022/08/202208311008288_s.jpg,20220831,경주경찰서 앞 탑마트 주차장 뒷문,[고양이] 한국 고양이,"흰, 검",2021(년생),1(Kg),경북-경주-2022-00869,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311008288.jpg,종료(자연사),F,N,입소 직후 자연사,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,
447502202201539,http://www.animal.go.kr/files/shelter/2022/08/202208311708625_s.jpg,20220831,경상북도 포항시 남구 동해면 일월로 17,[고양이] 한국 고양이,백황,2022(년생),0.4(Kg),경북-포항-2022-00942,20220831,20220910,http://www.animal.go.kr/files/shelter/2022/08/202208311708625.jpg,종료(자연사),M,N,"3개월, 허피스 심각함, 엄청 말랐으며 기력없음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,
447502202201538,http://www.animal.go.kr/files/shelter/2022/08/202208311708863_s.jpg,20220831,경상북도 포항시 북구 양학로96번길 11-12  학잠주공아파트 관리사무소 (산책로에 박스채 있었다함),[개] 믹스견,흑백,2022(년생),2(Kg),경북-포항-2022-00941,20220831,20220910,http://www.animal.go.kr/files/shelter/2022/08/202208311708863.jpg,보호중,F,N,"2~3개월,이름표착용,깨끗,온순하고 애교많은 너무나 귀여운 아이, 유기하신게 아니길바랍니다.찾으러오세요",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,
447502202201537,http://www.animal.go.kr/files/shelter/2022/08/202208311708807_s.jpg,20220831,경상북도 포항시 남구 오천읍 남원로 28 포항스파이더클럽 앞,[개] 말티즈,백,2019(년생),3.5(Kg),경북-포항-2022-00940,20220831,20220910,http://www.animal.go.kr/files/shelter/2022/08/202208311708807.jpg,종료(반환),F,U,"3~4세, 옷착용, 미용되어있음, 깨끗, 온순, 활발함, 내장칩없음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,
446490202200189,http://www.animal.go.kr/files/shelter/2022/08/202208310908207_s.jpg,20220831,화순읍 산단길 126,[개] 말티즈,연갈색,2012(년생),3(Kg),전남-화순-2022-00188,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208310908207.jpg,보호중,M,U,"10년령 이상의 노령견, 호흡기를 비롯해 기저질환 있음",화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658,
446487202200111,http://www.animal.go.kr/files/shelter/2022/08/202208311708505_s.jpg,20220831,구례군 간전면 간문리 539-7 인근,[개] 믹스견,갈색 흰색,2022(년생),3(Kg),전남-구례-2022-00104,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708505.jpg,보호중,F,N,순함,구례군동물보호센터,061-781-2022,전라남도 구례군 용방면 용방로 64-11,전라남도 구례군,임형만,061-781-2022,
446487202200110,http://www.animal.go.kr/files/shelter/2022/08/202208311708212_s.jpg,20220831,구례군 마산면 마산리 화엄사로 인근,[개] 믹스견,갈색,2022(년생),4(Kg),전남-구례-2022-00103,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708212.jpg,보호중,F,N,경계심이 있고 순함,구례군동물보호센터,061-781-2022,전라남도 구례군 용방면 용방로 64-11,전라남도 구례군,임형만,061-781-2022,
446486202200153,http://www.animal.go.kr/files/shelter/2022/08/20220831160899_s.jpg,20220831,겸면 대흥길,[개] 믹스견,갈색,2020(년생),15(Kg),전남-곡성-2022-00142,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831160899.jpeg,보호중,F,U,"상태양호, 많이 말랐음",푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552,
446484202200336,http://www.animal.go.kr/files/shelter/2022/08/202208311008585_s.jpg,20220831,옥곡면 수평리 주변,[개] 믹스견,흰색,2022(년생),4.8(Kg),전남-광양-2022-00264,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311008585.jpg,보호중,M,N,믹스 흰색 수컷 5개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전라남도 광양시,광양시,061-797-3386,
446483202200942,http://www.animal.go.kr/files/shelter/2022/08/202208311808858_s.jpg,20220831,나주시 남평읍 수원리 검문소앞,[개] 믹스견,흰색,2022(년생),3(Kg),전남-나주-2022-00928,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311808858.jpg,보호중,M,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,
446483202200941,http://www.animal.go.kr/files/shelter/2022/08/20220831180852_s.jpg,20220831,나주시 남평읍 수원리 검문소앞,[개] 믹스견,갈색,2022(년생),3(Kg),전남-나주-2022-00927,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831180852.jpg,보호중,F,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,
446483202200940,http://www.animal.go.kr/files/shelter/2022/08/202208311808396_s.jpg,20220831,나주시 다도면 암정리 축사,[개] 믹스견,검갈색,2012(년생),28(Kg),전남-나주-2022-00926,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311808396.jpg,보호중,M,N,뒷다리가 장애같음 나이많음,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,
446482202200534,http://www.animal.go.kr/files/shelter/2022/08/202208311708986_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 검 (카오스),2022(년생),0.04(Kg),전남-순천-2022-00533,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708986.jpg,보호중,F,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200533,http://www.animal.go.kr/files/shelter/2022/08/202208311708695_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 검 (카오스),2022(년생),0.04(Kg),전남-순천-2022-00532,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708695.jpg,보호중,F,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200532,http://www.animal.go.kr/files/shelter/2022/08/202208311708994_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.04(Kg),전남-순천-2022-00531,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708994.jpg,보호중,M,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200531,http://www.animal.go.kr/files/shelter/2022/08/202208311708913_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.04(Kg),전남-순천-2022-00530,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708913.jpg,보호중,M,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200530,http://www.animal.go.kr/files/shelter/2022/08/202208311708232_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.04(Kg),전남-순천-2022-00529,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708232.jpg,보호중,M,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200529,http://www.animal.go.kr/files/shelter/2022/08/202208311708314_s.jpg,20220831,장배기길 63 중흥 2차 아파트 상가옥상,[고양이] 한국 고양이,흰 노 (치즈망토),2022(년생),0.04(Kg),전남-순천-2022-00528,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708314.jpg,보호중,M,N,"허피스, 이유식먹이",대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446482202200528,http://www.animal.go.kr/files/shelter/2022/08/202208311708336_s.jpg,20220831,덕암새터길,[개] 믹스견,흰색,2021(년생),5.83(Kg),전남-순천-2022-00527,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311708336.jpeg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,사상충-음성",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200527,http://www.animal.go.kr/files/shelter/2022/08/202208311408989_s.jpg,20220831,대흥교회5,[개] 믹스견,흰색,2019(년생),12(Kg),전남-순천-2022-00526,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408989.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,사상충-양성",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200526,http://www.animal.go.kr/files/shelter/2022/08/202208311408388_s.jpg,20220831,대흥교회4,[개] 믹스견,흰색,2022(년생),1.24(Kg),전남-순천-2022-00525,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408388.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,2개월령",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200525,http://www.animal.go.kr/files/shelter/2022/08/202208311408430_s.jpg,20220831,대흥교회3,[개] 믹스견,흰색,2022(년생),1(Kg),전남-순천-2022-00524,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408430.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,2개월령",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200524,http://www.animal.go.kr/files/shelter/2022/08/202208311408941_s.jpg,20220831,대흥교회2,[개] 믹스견,흰색,2022(년생),1(Kg),전남-순천-2022-00523,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408941.jpg,보호중,M,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,2개월령",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200523,http://www.animal.go.kr/files/shelter/2022/08/202208311408133_s.jpg,20220831,대흥교회1,[개] 믹스견,흰색,2022(년생),1(Kg),전남-순천-2022-00522,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311408133.jpg,보호중,F,N,"종합백신접종,코로나장염접종,광견병접종,데피니트,스팟라인,2개월령",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,
446482202200522,http://www.animal.go.kr/files/shelter/2022/08/20220831120880_s.jpg,20220831,지봉로 408 낙원화원,[고양이] 한국 고양이,흰+검 (턱시도),2022(년생),0.04(Kg),전남-순천-2022-00521,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831120880.jpg,보호중,F,N,젖먹이 자생 어려움,대한동물사랑협회,061-755-7547,전라남도 순천시 상사면 민속마을길 978 (상사면) .,전라남도 순천시,순천시,061-749-3094,
446480202200869,http://www.animal.go.kr/files/shelter/2022/08/202208311508335_s.jpg,20220831,인스빌@부근,[고양이] 한국 고양이,흰황색,2019(년생),4.5(Kg),전남-목포-2022-00869,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/202208311508335.jpg,보호중,M,Y,"온순,중성화됨,아파트단지내를 배회함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,
446480202200868,http://www.animal.go.kr/files/shelter/2022/08/20220831140860_s.jpg,20220831,삼화약국부근,[고양이] 한국 고양이,흰고등어색,2022(년생),0.68(Kg),전남-목포-2022-00868,20220831,20220913,http://www.animal.go.kr/files/shelter/2022/08/20220831140860.jpg,종료(자연사),F,N,"교통사고,야위고 힘이없음",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,
